j_name,seed,final_states,final_avg_p,track_count,stable_tracks,node_count,edge_count,component_count,largest_component,mean_degree,max_degree,mean_edge_K,mean_edge_d,mean_geodesic_d,max_geodesic_d,final_avg_memory,final_max_memory
linear_cutoff_0_35,36,120,0.13363073757889657,96,4,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.4652858014337413,0.4961661237595624
linear_cutoff_0_35,37,120,0.11372367524815305,60,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49120428038952324,0.5037802859693944
linear_cutoff_0_35,38,120,0.1283946380916409,69,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4704443062374891,0.5037802859693944
linear_cutoff_0_35,39,120,0.11661430268777533,62,3,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.490585495001636,0.5037802859693944
linear_cutoff_0_35,40,120,0.11478437607666074,67,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.48738727118358693,0.5039131993784522
linear_cutoff_0_35,41,120,0.12795464303143964,83,3,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.4751987384393161,0.5019970996600387
linear_cutoff_0_35,42,120,0.12422546048290489,62,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4788909320570909,0.5038767578495995
linear_cutoff_0_35,43,120,0.12751940164811099,99,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4594662808665424,0.4891713100180208
linear_cutoff_0_35,44,120,0.11998280488677565,109,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.45526674870611095,0.4896955336734848
linear_cutoff_0_35,45,120,0.15628699579904445,91,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.44966612848652604,0.4859286639277483
linear_cutoff_0_35,46,120,0.11909415627013108,68,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4729858699256694,0.4891713100180208
linear_cutoff_0_35,47,120,0.13656867711763146,93,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.463861943038902,0.48804040123991915
linear_cutoff_0_35,48,120,0.11932035184882181,91,4,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.4566448103050129,0.4879691743389904
linear_cutoff_0_35,49,120,0.136777456227769,74,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4631440476339648,0.480569526529605
gaussian_l2_0_5,0,120,0.1278054545458898,29,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4999985843803777,0.5047668567422962
gaussian_l2_0_5,1,120,0.13374648499406497,40,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49720322754544954,0.5041957264750021
gaussian_l2_0_5,2,120,0.1155457438404648,53,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4947202046643699,0.5037802859693944
gaussian_l2_0_5,3,120,0.10797432895142006,55,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4933334319078011,0.5047668567422962
gaussian_l2_0_5,4,120,0.12059161937146538,34,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49356886597930544,0.5047668567422962
gaussian_l2_0_5,5,120,0.11879821306573454,44,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4831326708750678,0.5037802859693944
gaussian_l2_0_5,6,120,0.12045438002202966,42,3,3,1,2,2,0.6666666666666666,1,0.32608102884071793,1.1206093737739091,1.1206093737739091,1.1206093737739091,0.487181721880647,0.5037802859693944
gaussian_l2_0_5,7,120,0.13082917924564724,50,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.466534749890309,0.49538982032807266
gaussian_l2_0_5,8,120,0.147752906626977,54,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.48263727079159413,0.5039450089011093
gaussian_l2_0_5,9,120,0.1284736805190721,44,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49439051239377724,0.5047668567422962
gaussian_l2_0_5,10,120,0.12223562259493818,40,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4944769104003385,0.5037802859693944
gaussian_l2_0_5,11,120,0.15066757326074665,43,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.494366574721105,0.5037802859693944
gaussian_l2_0_5,12,120,0.12746817840237268,45,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49198640224463275,0.5047668567422962
gaussian_l2_0_5,13,120,0.12969145470882745,36,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4971294345068022,0.5037802859693944
gaussian_l2_0_5,14,120,0.1341409691917981,44,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49068596405542736,0.5037802859693944
gaussian_l2_0_5,15,120,0.11635264006333211,39,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4993850816501423,0.5037802859693944
gaussian_l2_0_5,16,120,0.1227033782170912,50,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4941064813081504,0.5037802859693944
gaussian_l2_0_5,17,120,0.1269054282406477,49,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49322383522508245,0.5038563574491294
gaussian_l2_0_5,18,120,0.12465612198983678,57,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.491139599530339,0.5037802859693944
gaussian_l2_0_5,19,120,0.1450622015378305,74,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.46031084831463187,0.4856101584377525
gaussian_l2_0_5,20,120,0.11171940537622657,39,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.49669145296121675,0.5047668567422962
gaussian_l2_0_5,21,120,0.14539560984072103,44,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4875146529079136,0.5016448090604372
gaussian_l2_0_5,22,120,0.12773727071030577,36,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49346112669696207,0.5037802859693944
gaussian_l2_0_5,23,120,0.1318803891942301,42,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4912794946643329,0.5047668567422962
gaussian_l2_0_5,24,120,0.11311891405608902,41,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49729137564379755,0.503883705064112
gaussian_l2_0_5,25,120,0.1420307289044264,48,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4954227294105389,0.5047668567422962
gaussian_l2_0_5,26,120,0.14524760751068222,43,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.495660824574721,0.5037802859693944
gaussian_l2_0_5,27,120,0.14704563664954234,54,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49314302882373856,0.5037802859693944
gaussian_l2_0_5,28,120,0.1147460049496777,28,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4976238895915584,0.5037802859693944
gaussian_l2_0_5,29,120,0.13169337510363327,34,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.487972851423054,0.5047668567422962
gaussian_l2_0_5,30,120,0.12580295543539635,45,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49304055341680836,0.5039131993784522
gaussian_l2_0_5,31,120,0.12829096535508652,41,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49354280835936676,0.503883705064112
gaussian_l2_0_5,32,120,0.12583401743674802,46,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49583335410876606,0.5047668567422962
gaussian_l2_0_5,33,120,0.13252088658031966,49,3,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.4939799899029969,0.5037802859693944
gaussian_l2_0_5,34,120,0.12563283590222094,56,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4813876787491608,0.5030243421941795
gaussian_l2_0_5,35,120,0.12311694198340542,41,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.48943368611679905,0.5047668567422962
gaussian_l2_0_5,36,120,0.13291057460340727,57,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.48410326218430666,0.49793314663621546
gaussian_l2_0_5,37,120,0.10713792303630747,41,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49730794506095855,0.503883705064112
gaussian_l2_0_5,38,120,0.12727438822781925,46,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4848112339541209,0.5037802859693944
gaussian_l2_0_5,39,120,0.12072250194763692,41,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49589584586248947,0.5039450089011093
gaussian_l2_0_5,40,120,0.12183826420430864,42,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4994187315211236,0.5047668567422962
gaussian_l2_0_5,41,120,0.13775113516119697,37,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4952182487575634,0.5038571891320013
gaussian_l2_0_5,42,120,0.12349667895902369,59,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4907778634727963,0.503883705064112
gaussian_l2_0_5,43,120,0.12203963885873712,47,2,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.4932156636232654,0.5028388802545154
gaussian_l2_0_5,44,120,0.1379234864610904,63,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.48208913605416237,0.4967682287265278
gaussian_l2_0_5,45,120,0.14848382037719648,48,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.492208036970635,0.5039131993784522
gaussian_l2_0_5,46,120,0.13822428381310237,44,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4903940074648065,0.5039131993784522
gaussian_l2_0_5,47,120,0.11832004053058746,42,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4943745320010522,0.5037802859693944
gaussian_l2_0_5,48,120,0.13598275665769624,55,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.48688368927073467,0.4993292969152481
gaussian_l2_0_5,49,120,0.14207725538765162,43,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49298256603242147,0.5047668567422962
gaussian_l2_1_0,0,120,0.11642666817001995,135,8,8,2,6,2,0.5,1,0.7025987795246165,0.39712662422755457,0.39712662422755457,0.6964963606899254,0.41482060156918477,0.46608428802933244
gaussian_l2_1_0,1,120,0.09720962344166013,136,9,9,0,9,1,0,0,0.0,0.0,0.0,0.0,0.44831914236911635,0.5003599954543134
gaussian_l2_1_0,2,120,0.10775167706266314,123,9,9,6,4,6,1.3333333333333333,3,0.35706534011283264,1.0919339887424693,1.9155874974132137,4.015550670194977,0.4648486581045332,0.5037802859693944
