j_func,alpha,beta,r_theory,r_mean,r_between_seed_std,r_within_tail_std,r_abs_error,r_slope_tail,m_max_mean,edges_mean,largest_component_mean,ico_score_mean,ico_score_seed_std,class
power,0.6,0.1,2.2,2.1999999999982713,0.0,2.1239168723575565e-12,1.7288392939462938e-12,1.0499055914391924e-13,1.0999999999999686,66.0,12.0,0.40147716489026253,0.007481673307764315,analytic_tracking
power,0.7,0.1,2.75,2.7499999994113242,0.0,6.019562882486334e-10,5.88675774793046e-10,2.8585359114924957e-11,1.3749999999763372,66.0,12.0,0.40147716489026253,0.007481673307764351,analytic_tracking
power,0.8,0.1,3.666666666666668,3.6666664588626907,0.0,1.65107695093216e-07,2.0780397713693333e-07,7.559732558654545e-09,1.8333333158808238,66.0,12.0,0.40147716489026253,0.007481673307764338,analytic_tracking
power,0.9,0.1,5.500000000000001,5.4999187685931545,0.0,4.423128885073063e-05,8.123140684634933e-05,1.966116957983604e-06,2.749986644552889,66.0,12.0,0.40147716489026253,0.007481673307764308,analytic_tracking
power,0.0,0.25,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,66.0,12.0,0.4014771648902625,0.0074816733077643725,stable_horizon
power,0.005,0.25,1.004016064257028,1.0040160642570275,0.0,0.0,4.440892098500626e-16,0.0,0.5020080321285137,66.0,12.0,0.4014771648902625,0.007481673307764313,stable_horizon
power,0.0072973525205055605,0.25,1.0058721630112453,1.0058721630112444,0.0,0.0,8.881784197001252e-16,0.0,0.5029360815056222,66.0,12.0,0.40147716489026253,0.0074816733077643395,stable_horizon
power,0.02,0.25,1.016260162601626,1.0162601626016252,0.0,0.0,8.881784197001252e-16,0.0,0.5081300813008126,66.0,12.0,0.4014771648902625,0.007481673307764309,stable_horizon
power,0.05,0.25,1.0416666666666667,1.0416666666666659,0.0,0.0,8.881784197001252e-16,0.0,0.5208333333333329,66.0,12.0,0.40147716489026253,0.007481673307764323,stable_horizon
power,0.1,0.25,1.0869565217391306,1.0869565217391295,0.0,0.0,1.1102230246251565e-15,0.0,0.5434782608695647,66.0,12.0,0.4014771648902625,0.007481673307764301,analytic_tracking
power,0.2,0.25,1.1904761904761905,1.1904761904761896,0.0,0.0,8.881784197001252e-16,0.0,0.5952380952380948,66.0,12.0,0.40147716489026253,0.007481673307764355,analytic_tracking
power,0.3,0.25,1.3157894736842106,1.3157894736842095,0.0,0.0,1.1102230246251565e-15,0.0,0.6578947368421048,66.0,12.0,0.40147716489026253,0.007481673307764355,analytic_tracking
power,0.4,0.25,1.4705882352941178,1.4705882352941166,0.0,0.0,1.1102230246251565e-15,0.0,0.7352941176470583,66.0,12.0,0.4014771648902625,0.007481673307764317,analytic_tracking
power,0.5,0.25,1.6666666666666667,1.6666666666666654,0.0,0.0,1.3322676295501878e-15,0.0,0.8333333333333327,66.0,12.0,0.40147716489026253,0.007481673307764341,analytic_tracking
power,0.6,0.25,1.923076923076923,1.9230769230769211,0.0,0.0,1.7763568394002505e-15,0.0,0.9615384615384606,66.0,12.0,0.40147716489026253,0.007481673307764338,analytic_tracking
power,0.7,0.25,2.2727272727272725,2.272727272727159,0.0,1.4995037267250543e-13,1.1368683772161603e-13,7.555137949854229e-15,1.1363636363636345,66.0,12.0,0.40147716489026253,0.007481673307764321,analytic_tracking
power,0.8,0.25,2.777777777777778,2.7777777777399217,0.0,4.27102526395971e-11,3.785638469366859e-11,2.068713695424074e-12,1.3888888888878586,66.0,12.0,0.40147716489026253,0.007481673307764294,analytic_tracking
power,0.9,0.25,3.5714285714285716,3.5714285585378254,0.0,1.1748296198051975e-08,1.289074624821751e-08,5.474622780426775e-10,1.7857142849596748,66.0,12.0,0.40147716489026253,0.007481673307764361,analytic_tracking
power,0.0,0.5,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,66.0,12.0,0.4014771648902625,0.0074816733077643725,stable_horizon
power,0.005,0.5,1.0033444816053512,1.0033444816053505,0.0,0.0,6.661338147750939e-16,0.0,0.5016722408026753,66.0,12.0,0.40147716489026253,0.0074816733077643265,stable_horizon
power,0.0072973525205055605,0.5,1.0048886846505078,1.0048886846505074,0.0,0.0,4.440892098500626e-16,0.0,0.5024443423252537,66.0,12.0,0.4014771648902625,0.007481673307764314,stable_horizon
power,0.02,0.5,1.0135135135135136,1.013513513513513,0.0,0.0,6.661338147750939e-16,0.0,0.5067567567567565,66.0,12.0,0.40147716489026253,0.007481673307764303,stable_horizon
power,0.05,0.5,1.0344827586206897,1.034482758620689,0.0,0.0,6.661338147750939e-16,0.0,0.5172413793103445,66.0,12.0,0.4014771648902626,0.007481673307764322,stable_horizon
power,0.1,0.5,1.0714285714285714,1.0714285714285707,0.0,0.0,6.661338147750939e-16,0.0,0.5357142857142854,66.0,12.0,0.40147716489026253,0.007481673307764317,analytic_tracking
power,0.2,0.5,1.1538461538461537,1.1538461538461533,0.0,0.0,4.440892098500626e-16,0.0,0.5769230769230766,66.0,12.0,0.40147716489026253,0.007481673307764331,analytic_tracking
power,0.3,0.5,1.25,1.2499999999999993,0.0,0.0,6.661338147750939e-16,0.0,0.6249999999999997,66.0,12.0,0.40147716489026253,0.007481673307764374,analytic_tracking
power,0.4,0.5,1.3636363636363635,1.3636363636363629,0.0,0.0,6.661338147750939e-16,0.0,0.6818181818181814,66.0,12.0,0.40147716489026253,0.00748167330776437,analytic_tracking
power,0.5,0.5,1.5,1.4999999999999991,0.0,0.0,8.881784197001252e-16,0.0,0.7499999999999996,66.0,12.0,0.4014771648902625,0.0074816733077643595,analytic_tracking
power,0.6,0.5,1.6666666666666665,1.6666666666666656,0.0,0.0,8.881784197001252e-16,0.0,0.8333333333333328,66.0,12.0,0.40147716489026253,0.007481673307764341,analytic_tracking
power,0.7,0.5,1.875,1.874999999999999,0.0,0.0,1.1102230246251565e-15,0.0,0.9374999999999994,66.0,12.0,0.40147716489026253,0.007481673307764328,analytic_tracking
power,0.8,0.5,2.142857142857143,2.1428571428571406,0.0,0.0,2.220446049250313e-15,0.0,1.0714285714285703,66.0,12.0,0.40147716489026253,0.007481673307764267,analytic_tracking
power,0.9,0.5,2.5,2.499999999999991,0.0,1.0532359971455125e-14,8.881784197001252e-15,5.396527107038736e-16,1.2499999999999987,66.0,12.0,0.4014771648902625,0.00748167330776433,analytic_tracking
power,0.0,1.0,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,66.0,12.0,0.4014771648902625,0.0074816733077643725,stable_horizon
power,0.005,1.0,1.0025062656641603,1.00250626566416,0.0,0.0,4.440892098500626e-16,0.0,0.50125313283208,66.0,12.0,0.40147716489026253,0.007481673307764305,stable_horizon
power,0.0072973525205055605,1.0,1.0036620378508232,1.0036620378508228,0.0,0.0,4.440892098500626e-16,0.0,0.5018310189254114,66.0,12.0,0.4014771648902625,0.007481673307764305,stable_horizon
power,0.02,1.0,1.0101010101010102,1.0101010101010097,0.0,0.0,4.440892098500626e-16,0.0,0.5050505050505049,66.0,12.0,0.40147716489026253,0.007481673307764301,stable_horizon
power,0.05,1.0,1.0256410256410258,1.0256410256410253,0.0,0.0,4.440892098500626e-16,0.0,0.5128205128205127,66.0,12.0,0.40147716489026253,0.0074816733077643196,stable_horizon
power,0.1,1.0,1.0526315789473684,1.052631578947368,0.0,0.0,4.440892098500626e-16,0.0,0.526315789473684,66.0,12.0,0.40147716489026253,0.007481673307764343,analytic_tracking
power,0.2,1.0,1.1111111111111112,1.1111111111111107,0.0,0.0,4.440892098500626e-16,0.0,0.5555555555555554,66.0,12.0,0.40147716489026253,0.007481673307764312,analytic_tracking
power,0.3,1.0,1.1764705882352942,1.1764705882352937,0.0,0.0,4.440892098500626e-16,0.0,0.5882352941176469,66.0,12.0,0.40147716489026253,0.007481673307764362,analytic_tracking
power,0.4,1.0,1.25,1.2499999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.6249999999999998,66.0,12.0,0.40147716489026253,0.007481673307764374,analytic_tracking
power,0.5,1.0,1.3333333333333333,1.3333333333333328,0.0,0.0,4.440892098500626e-16,0.0,0.6666666666666664,66.0,12.0,0.40147716489026253,0.007481673307764331,analytic_tracking
power,0.6,1.0,1.4285714285714286,1.428571428571428,0.0,0.0,6.661338147750939e-16,0.0,0.714285714285714,66.0,12.0,0.40147716489026253,0.0074816733077643065,analytic_tracking
power,0.7,1.0,1.5384615384615383,1.5384615384615377,0.0,0.0,6.661338147750939e-16,0.0,0.7692307692307688,66.0,12.0,0.40147716489026253,0.007481673307764342,analytic_tracking
power,0.8,1.0,1.6666666666666667,1.666666666666666,0.0,0.0,6.661338147750939e-16,0.0,0.833333333333333,66.0,12.0,0.40147716489026253,0.007481673307764341,analytic_tracking
power,0.9,1.0,1.8181818181818181,1.8181818181818175,0.0,0.0,6.661338147750939e-16,0.0,0.9090909090909087,66.0,12.0,0.4014771648902625,0.007481673307764317,analytic_tracking
power,0.0,2.0,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,66.0,12.0,0.4014771648902625,0.0074816733077643725,stable_horizon
power,0.005,2.0,1.001669449081803,1.0016694490818028,0.0,0.0,2.220446049250313e-16,0.0,0.5008347245409014,66.0,12.0,0.4014771648902624,0.007481673307764303,stable_horizon
power,0.0072973525205055605,2.0,1.0024383820847191,1.002438382084719,0.0,0.0,2.220446049250313e-16,0.0,0.5012191910423595,66.0,12.0,0.40147716489026253,0.007481673307764348,stable_horizon
power,0.02,2.0,1.0067114093959733,1.006711409395973,0.0,0.0,2.220446049250313e-16,0.0,0.5033557046979865,66.0,12.0,0.40147716489026253,0.007481673307764321,stable_horizon
power,0.05,2.0,1.0169491525423728,1.0169491525423726,0.0,0.0,2.220446049250313e-16,0.0,0.5084745762711863,66.0,12.0,0.4014771648902625,0.007481673307764319,stable_horizon
power,0.1,2.0,1.0344827586206897,1.0344827586206895,0.0,0.0,2.220446049250313e-16,0.0,0.5172413793103448,66.0,12.0,0.40147716489026253,0.007481673307764368,stable_horizon
power,0.2,2.0,1.0714285714285714,1.0714285714285712,0.0,0.0,2.220446049250313e-16,0.0,0.5357142857142856,66.0,12.0,0.40147716489026253,0.007481673307764317,analytic_tracking
power,0.3,2.0,1.111111111111111,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555555,66.0,12.0,0.40147716489026253,0.007481673307764312,analytic_tracking
power,0.4,2.0,1.1538461538461537,1.1538461538461535,0.0,0.0,2.220446049250313e-16,0.0,0.5769230769230768,66.0,12.0,0.40147716489026253,0.007481673307764331,analytic_tracking
power,0.5,2.0,1.2,1.1999999999999997,0.0,0.0,2.220446049250313e-16,0.0,0.5999999999999999,66.0,12.0,0.40147716489026253,0.007481673307764348,analytic_tracking
power,0.6,2.0,1.25,1.2499999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.6249999999999998,66.0,12.0,0.40147716489026253,0.007481673307764374,analytic_tracking
power,0.7,2.0,1.3043478260869565,1.304347826086956,0.0,0.0,4.440892098500626e-16,0.0,0.652173913043478,66.0,12.0,0.40147716489026253,0.007481673307764297,analytic_tracking
power,0.8,2.0,1.3636363636363635,1.3636363636363633,0.0,0.0,2.220446049250313e-16,0.0,0.6818181818181817,66.0,12.0,0.40147716489026253,0.00748167330776437,analytic_tracking
power,0.9,2.0,1.4285714285714286,1.4285714285714284,0.0,0.0,2.220446049250313e-16,0.0,0.7142857142857142,66.0,12.0,0.40147716489026253,0.0074816733077643065,analytic_tracking
metric_exp,0.0,0.0,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,0.0,1.0050251256281406,1.0050251256281397,0.0,0.0,8.881784197001252e-16,0.0,0.5025125628140699,65.65,12.0,0.4329359809750132,0.01384077152983151,stable_horizon
metric_exp,0.0072973525205055605,0.0,1.007350995324767,1.0073509953247661,0.0,0.0,8.881784197001252e-16,0.0,0.5036754976623831,65.65,12.0,0.4329359809750132,0.013840771529831541,stable_horizon
metric_exp,0.02,0.0,1.0204081632653061,1.0204081632653053,0.0,0.0,8.881784197001252e-16,0.0,0.5102040816326526,65.7,12.0,0.4327155839530039,0.013403952854036727,stable_horizon
metric_exp,0.05,0.0,1.0526315789473684,1.0526315789473675,0.0,0.0,8.881784197001252e-16,0.0,0.5263157894736837,65.7,12.0,0.4327155839530039,0.013403952854036763,analytic_tracking
metric_exp,0.1,0.0,1.1111111111111112,1.11111111111111,0.0,0.0,1.1102230246251565e-15,0.0,0.555555555555555,65.7,12.0,0.4327155839530039,0.013403952854036779,analytic_tracking
metric_exp,0.2,0.0,1.25,1.249999999999999,0.0,0.0,1.1102230246251565e-15,0.0,0.6249999999999994,65.75,12.0,0.4319961193092819,0.012596843271309433,analytic_tracking
metric_exp,0.3,0.0,1.4285714285714286,1.4285714285714273,0.0,0.0,1.3322676295501878e-15,0.0,0.7142857142857136,65.8,12.0,0.4312610734754365,0.012161324472443254,analytic_tracking
metric_exp,0.4,0.0,1.6666666666666667,1.6666666666666619,0.0,5.7110690101992325e-15,4.884981308350689e-15,2.9512257616618085e-16,0.8333333333333326,65.9,12.0,0.43084729582250514,0.011501484301002257,analytic_tracking
metric_exp,0.5,0.0,2.0,1.9999999999985019,0.0,1.8404229903699545e-12,1.4981349494291862e-12,9.097364212162644e-14,0.9999999999999727,66.0,12.0,0.42964006763697205,0.010481612786771084,analytic_tracking
metric_exp,0.6,0.0,2.5,2.499999999483144,0.0,5.285168532784375e-10,5.168558914192545e-10,2.50978984430604e-11,1.2499999999792242,66.0,12.0,0.42964006763697205,0.010481612786771123,analytic_tracking
metric_exp,0.7,0.0,3.333333333333333,3.3333331488749116,0.0,1.4655881543434783e-07,1.8445842142611468e-07,6.710441012984707e-09,1.6666666511748434,66.0,12.0,0.42964006763697205,0.010481612786771129,analytic_tracking
metric_exp,0.8,0.0,5.000000000000001,4.999927230860478,0.0,3.962350222229538e-05,7.276913952303232e-05,1.7612970744770968e-06,2.499988035854211,66.0,12.0,0.42964006763697205,0.010481612786771106,analytic_tracking
metric_exp,0.9,0.0,10.000000000000002,9.96192050199061,0.0,0.010534784710569282,0.0380794980093917,0.00045928360692842966,4.988628619097467,66.0,12.0,0.429640067636972,0.010481612786771117,analytic_tracking
metric_exp,0.0,0.05,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,0.05,1.0047846889952154,1.0047846889952143,0.0,0.0,1.1102230246251565e-15,0.0,0.5023923444976072,65.65,12.0,0.4329359809750132,0.013840771529831505,stable_horizon
metric_exp,0.0072973525205055605,0.05,1.006998498122303,1.006998498122302,0.0,0.0,1.1102230246251565e-15,0.0,0.503499249061151,65.65,12.0,0.4329359809750132,0.01384077152983154,stable_horizon
metric_exp,0.02,0.05,1.0194174757281553,1.0194174757281544,0.0,0.0,8.881784197001252e-16,0.0,0.5097087378640772,65.7,12.0,0.4327155839530039,0.013403952854036732,stable_horizon
metric_exp,0.05,0.05,1.05,1.0499999999999992,0.0,0.0,8.881784197001252e-16,0.0,0.5249999999999996,65.7,12.0,0.43271558395300397,0.013403952854036724,stable_horizon
metric_exp,0.1,0.05,1.1052631578947367,1.1052631578947358,0.0,0.0,8.881784197001252e-16,0.0,0.5526315789473679,65.7,12.0,0.43271558395300397,0.01340395285403675,analytic_tracking
metric_exp,0.2,0.05,1.2352941176470587,1.2352941176470578,0.0,0.0,8.881784197001252e-16,0.0,0.6176470588235289,65.75,12.0,0.4319961193092819,0.012596843271309416,analytic_tracking
metric_exp,0.3,0.05,1.4000000000000001,1.3999999999999986,0.0,0.0,1.5543122344752192e-15,0.0,0.6999999999999993,65.8,12.0,0.4312610734754366,0.012161324472443261,analytic_tracking
metric_exp,0.4,0.05,1.6153846153846154,1.615384615384614,0.0,2.466969522362136e-17,1.3322676295501878e-15,2.8106912015826747e-18,0.807692307692307,65.85,12.0,0.43092516186462504,0.011607127434764095,analytic_tracking
metric_exp,0.5,0.05,1.909090909090909,1.909090909090822,0.0,1.156058613196709e-13,8.704148513061227e-14,5.834994934485633e-15,0.9545454545454536,66.0,12.0,0.4296400676369721,0.010481612786771082,analytic_tracking
metric_exp,0.6,0.05,2.3333333333333335,2.333333333303517,0.0,3.3639452089640865e-11,2.9816593638543054e-11,1.6293576895574766e-12,1.166666666665855,66.0,12.0,0.429640067636972,0.010481612786771085,analytic_tracking
metric_exp,0.7,0.05,3.0,2.9999999896634875,0.0,9.420432952529853e-09,1.0336512534792064e-08,4.3898550055240477e-10,1.4999999993949111,66.0,12.0,0.42964006763697205,0.01048161278677112,analytic_tracking
metric_exp,0.8,0.05,4.200000000000001,4.199996187335508,0.0,2.5626012687382923e-06,3.812664493452189e-06,1.154845069418497e-07,2.099999548021107,66.0,12.0,0.42964006763697205,0.010481612786771146,analytic_tracking
metric_exp,0.9,0.05,7.000000000000002,6.998342883674255,0.0,0.0006833140205042457,0.0016571163257470545,3.0036679331796676e-05,3.4996291710593623,66.0,12.0,0.42964006763697205,0.010481612786771096,analytic_tracking
metric_exp,0.0,0.1,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,0.1,1.0045662100456623,1.0045662100456614,0.0,0.0,8.881784197001252e-16,0.0,0.5022831050228307,65.65,12.0,0.4329359809750132,0.01384077152983152,stable_horizon
metric_exp,0.0072973525205055605,0.1,1.0066782601262458,1.006678260126245,0.0,0.0,8.881784197001252e-16,0.0,0.5033391300631225,65.65,12.0,0.4329359809750132,0.013840771529831531,stable_horizon
metric_exp,0.02,0.1,1.0185185185185186,1.0185185185185177,0.0,0.0,8.881784197001252e-16,0.0,0.5092592592592589,65.7,12.0,0.43271558395300397,0.013403952854036748,stable_horizon
metric_exp,0.05,0.1,1.0476190476190477,1.0476190476190468,0.0,0.0,8.881784197001252e-16,0.0,0.5238095238095234,65.7,12.0,0.43271558395300397,0.01340395285403674,stable_horizon
metric_exp,0.1,0.1,1.1,1.0999999999999992,0.0,0.0,8.881784197001252e-16,0.0,0.5499999999999996,65.7,12.0,0.4327155839530039,0.013403952854036727,analytic_tracking
metric_exp,0.2,0.1,1.2222222222222223,1.2222222222222212,0.0,0.0,1.1102230246251565e-15,0.0,0.6111111111111106,65.7,12.0,0.43271558395300397,0.013403952854036763,analytic_tracking
metric_exp,0.3,0.1,1.3750000000000002,1.374999999999999,0.0,0.0,1.3322676295501878e-15,0.0,0.6874999999999994,65.8,12.0,0.4312610734754365,0.01216132447244321,analytic_tracking
metric_exp,0.4,0.1,1.5714285714285716,1.5714285714285703,0.0,0.0,1.3322676295501878e-15,0.0,0.7857142857142851,65.85,12.0,0.43092516186462504,0.011607127434764086,analytic_tracking
metric_exp,0.5,0.1,1.8333333333333335,1.8333333333333277,0.0,6.855525480775971e-15,5.773159728050814e-15,3.5414709139941704e-16,0.9166666666666659,65.95,12.0,0.43033979997855126,0.01048821811419089,analytic_tracking
metric_exp,0.6,0.1,2.2,2.1999999999982713,0.0,2.1239168723575565e-12,1.7288392939462938e-12,1.0499055914391924e-13,1.0999999999999686,66.0,12.0,0.42964006763697205,0.010481612786771104,analytic_tracking
metric_exp,0.7,0.1,2.75,2.7499999994113242,0.0,6.019562882486334e-10,5.88675774793046e-10,2.8585359114924957e-11,1.3749999999763372,66.0,12.0,0.42964006763697205,0.01048161278677111,analytic_tracking
metric_exp,0.8,0.1,3.666666666666668,3.6666664588626907,0.0,1.65107695093216e-07,2.0780397713693333e-07,7.559732558654545e-09,1.8333333158808238,66.0,12.0,0.42964006763697205,0.010481612786771136,analytic_tracking
metric_exp,0.9,0.1,5.500000000000001,5.4999187685931545,0.0,4.423128885073063e-05,8.123140684634933e-05,1.966116957983604e-06,2.749986644552889,66.0,12.0,0.42964006763697205,0.010481612786771129,analytic_tracking
metric_exp,0.0,0.25,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,0.25,1.004016064257028,1.0040160642570275,0.0,0.0,4.440892098500626e-16,0.0,0.5020080321285137,65.65,12.0,0.4329359809750132,0.013840771529831515,stable_horizon
metric_exp,0.0072973525205055605,0.25,1.0058721630112453,1.0058721630112444,0.0,0.0,8.881784197001252e-16,0.0,0.5029360815056222,65.65,12.0,0.4329359809750132,0.013840771529831559,stable_horizon
metric_exp,0.02,0.25,1.016260162601626,1.0162601626016252,0.0,0.0,8.881784197001252e-16,0.0,0.5081300813008126,65.7,12.0,0.43271558395300397,0.013403952854036737,stable_horizon
metric_exp,0.05,0.25,1.0416666666666667,1.0416666666666659,0.0,0.0,8.881784197001252e-16,0.0,0.5208333333333329,65.7,12.0,0.43271558395300397,0.013403952854036746,stable_horizon
metric_exp,0.1,0.25,1.0869565217391306,1.0869565217391295,0.0,0.0,1.1102230246251565e-15,0.0,0.5434782608695647,65.7,12.0,0.43271558395300397,0.013403952854036713,analytic_tracking
metric_exp,0.2,0.25,1.1904761904761905,1.1904761904761896,0.0,0.0,8.881784197001252e-16,0.0,0.5952380952380948,65.7,12.0,0.4327155839530039,0.013403952854036763,analytic_tracking
metric_exp,0.3,0.25,1.3157894736842106,1.3157894736842095,0.0,0.0,1.1102230246251565e-15,0.0,0.6578947368421048,65.75,12.0,0.43199611930928195,0.01259684327130949,analytic_tracking
metric_exp,0.4,0.25,1.4705882352941178,1.4705882352941166,0.0,0.0,1.1102230246251565e-15,0.0,0.7352941176470583,65.8,12.0,0.4312610734754366,0.012161324472443315,analytic_tracking
metric_exp,0.5,0.25,1.6666666666666667,1.6666666666666654,0.0,0.0,1.3322676295501878e-15,0.0,0.8333333333333327,65.9,12.0,0.43084729582250514,0.011501484301002266,analytic_tracking
metric_exp,0.6,0.25,1.923076923076923,1.9230769230769211,0.0,0.0,1.7763568394002505e-15,0.0,0.9615384615384606,66.0,12.0,0.429640067636972,0.01048161278677108,analytic_tracking
metric_exp,0.7,0.25,2.2727272727272725,2.272727272727159,0.0,1.4995037267250543e-13,1.1368683772161603e-13,7.555137949854229e-15,1.1363636363636345,66.0,12.0,0.429640067636972,0.010481612786771073,analytic_tracking
metric_exp,0.8,0.25,2.777777777777778,2.7777777777399217,0.0,4.27102526395971e-11,3.785638469366859e-11,2.068713695424074e-12,1.3888888888878586,66.0,12.0,0.429640067636972,0.01048161278677108,analytic_tracking
metric_exp,0.9,0.25,3.5714285714285716,3.5714285585378254,0.0,1.1748296198051975e-08,1.289074624821751e-08,5.474622780426775e-10,1.7857142849596748,66.0,12.0,0.42964006763697205,0.010481612786771103,analytic_tracking
metric_exp,0.0,0.5,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,0.5,1.0033444816053512,1.0033444816053505,0.0,0.0,6.661338147750939e-16,0.0,0.5016722408026753,65.65,12.0,0.4329359809750132,0.01384077152983155,stable_horizon
metric_exp,0.0072973525205055605,0.5,1.0048886846505078,1.0048886846505074,0.0,0.0,4.440892098500626e-16,0.0,0.5024443423252537,65.65,12.0,0.4329359809750132,0.013840771529831533,stable_horizon
metric_exp,0.02,0.5,1.0135135135135136,1.013513513513513,0.0,0.0,6.661338147750939e-16,0.0,0.5067567567567565,65.7,12.0,0.43271558395300397,0.013403952854036729,stable_horizon
metric_exp,0.05,0.5,1.0344827586206897,1.034482758620689,0.0,0.0,6.661338147750939e-16,0.0,0.5172413793103445,65.7,12.0,0.43271558395300397,0.013403952854036756,stable_horizon
metric_exp,0.1,0.5,1.0714285714285714,1.0714285714285707,0.0,0.0,6.661338147750939e-16,0.0,0.5357142857142854,65.7,12.0,0.43271558395300397,0.013403952854036744,analytic_tracking
metric_exp,0.2,0.5,1.1538461538461537,1.1538461538461533,0.0,0.0,4.440892098500626e-16,0.0,0.5769230769230766,65.7,12.0,0.43271558395300397,0.01340395285403674,analytic_tracking
metric_exp,0.3,0.5,1.25,1.2499999999999993,0.0,0.0,6.661338147750939e-16,0.0,0.6249999999999997,65.75,12.0,0.4319961193092819,0.012596843271309433,analytic_tracking
metric_exp,0.4,0.5,1.3636363636363635,1.3636363636363629,0.0,0.0,6.661338147750939e-16,0.0,0.6818181818181814,65.8,12.0,0.4312610734754365,0.012161324472443273,analytic_tracking
metric_exp,0.5,0.5,1.5,1.4999999999999991,0.0,0.0,8.881784197001252e-16,0.0,0.7499999999999996,65.85,12.0,0.43092516186462504,0.011607127434764176,analytic_tracking
metric_exp,0.6,0.5,1.6666666666666665,1.6666666666666656,0.0,0.0,8.881784197001252e-16,0.0,0.8333333333333328,65.9,12.0,0.43084729582250514,0.011501484301002266,analytic_tracking
metric_exp,0.7,0.5,1.875,1.874999999999999,0.0,0.0,1.1102230246251565e-15,0.0,0.9374999999999994,66.0,12.0,0.42964006763697205,0.010481612786771125,analytic_tracking
metric_exp,0.8,0.5,2.142857142857143,2.1428571428571406,0.0,0.0,2.220446049250313e-15,0.0,1.0714285714285703,66.0,12.0,0.42964006763697205,0.010481612786771106,analytic_tracking
metric_exp,0.9,0.5,2.5,2.499999999999991,0.0,1.0532359971455125e-14,8.881784197001252e-15,5.396527107038736e-16,1.2499999999999987,66.0,12.0,0.42964006763697205,0.010481612786771127,analytic_tracking
metric_exp,0.0,1.0,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,1.0,1.0025062656641603,1.00250626566416,0.0,0.0,4.440892098500626e-16,0.0,0.50125313283208,65.65,12.0,0.4329359809750132,0.013840771529831528,stable_horizon
metric_exp,0.0072973525205055605,1.0,1.0036620378508232,1.0036620378508228,0.0,0.0,4.440892098500626e-16,0.0,0.5018310189254114,65.65,12.0,0.4329359809750132,0.013840771529831545,stable_horizon
metric_exp,0.02,1.0,1.0101010101010102,1.0101010101010097,0.0,0.0,4.440892098500626e-16,0.0,0.5050505050505049,65.7,12.0,0.4327155839530039,0.013403952854036722,stable_horizon
metric_exp,0.05,1.0,1.0256410256410258,1.0256410256410253,0.0,0.0,4.440892098500626e-16,0.0,0.5128205128205127,65.7,12.0,0.43271558395300397,0.013403952854036739,stable_horizon
metric_exp,0.1,1.0,1.0526315789473684,1.052631578947368,0.0,0.0,4.440892098500626e-16,0.0,0.526315789473684,65.7,12.0,0.43271558395300397,0.013403952854036769,analytic_tracking
metric_exp,0.2,1.0,1.1111111111111112,1.1111111111111107,0.0,0.0,4.440892098500626e-16,0.0,0.5555555555555554,65.7,12.0,0.43271558395300397,0.013403952854036727,analytic_tracking
metric_exp,0.3,1.0,1.1764705882352942,1.1764705882352937,0.0,0.0,4.440892098500626e-16,0.0,0.5882352941176469,65.7,12.0,0.43271558395300397,0.013403952854036722,analytic_tracking
metric_exp,0.4,1.0,1.25,1.2499999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.6249999999999998,65.75,12.0,0.4319961193092819,0.012596843271309433,analytic_tracking
metric_exp,0.5,1.0,1.3333333333333333,1.3333333333333328,0.0,0.0,4.440892098500626e-16,0.0,0.6666666666666664,65.75,12.0,0.4319961193092819,0.01259684327130947,analytic_tracking
metric_exp,0.6,1.0,1.4285714285714286,1.428571428571428,0.0,0.0,6.661338147750939e-16,0.0,0.714285714285714,65.8,12.0,0.4312610734754365,0.012161324472443261,analytic_tracking
metric_exp,0.7,1.0,1.5384615384615383,1.5384615384615377,0.0,0.0,6.661338147750939e-16,0.0,0.7692307692307688,65.85,12.0,0.43092516186462504,0.011607127434764108,analytic_tracking
